"assoc_ID","rsID","risk_allele_dir","phecode","phecode_string","category_string","ancestry","cohort","cases","controls","odds_ratio","P","L95","U95","powered","rep","Power","CI_overlap","rOR","rL95","rU95","Study_accession","cat_LOG10_P","cat_OR","cat_L95","cat_U95","RAF","pub_count","first_pub_date"
82352,"rs734999","ref","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,0.967788735822308,0.199825281832158,0.920538289489997,1.01746450731935,0,0,0.0672449941203261,"overlap",1.03328336338852,0.98283526629802,1.08632091833358,"GCST000964",8.52287874528034,1.05,1.01,1.09,0.529999971389771,1,2011-02-06
278030,"rs3748816","ref","557.1","Celiac disease","digestive","EUR","UKBB",1846,333378,0.865684486876087,3.80602645267268e-05,0.80826217178948,0.927186322673908,0,1,0.672723347976818,"overlap",1.1551552732666,1.07853187169123,1.23722232080467,"GCST000612",8.52287874528034,1.12,1.09,1.18,0.661099970340729,1,2010-02-28
80156,"rs4648356","ref","335","Multiple sclerosis","neurological","EUR","UKBB",1340,393432,0.904970423426378,0.0157811686380344,0.834494758786174,0.981397976025355,0,1,0.752039981238911,"overlap",1.10500848880102,1.01895461823753,1.19832987501871,"GCST001198",14,1.14,1.12,1.16,0.682299971580505,1,2011-08-11
207410,"rs2015244","ref","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.950967169342729,0.436429517303217,0.837867002009728,1.0793342559124,0,0,0.114705421067588,"overlap",1.05156101308015,0.926497046232138,1.19350684249574,"GCST007201",9,1.074114,1.05,1.1,0.28999999165535,1,2018-10-03
205612,"rs6694545","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.9336522714842,0.320386515250554,0.815408895296598,1.06904225484385,0,0,0.12715458930354,"overlap",0.9336522714842,0.815408895296598,1.06904225484385,"GCST006803",11.2218487496164,1.08,1.06,1.1,0.769899994134903,1,2018-02-26
29428,"rs10218452","alt","340","Migraine","neurological","EUR","UKBB",2857,397071,1.16208608137334,3.80716302660879e-06,1.09036341911443,1.23852656540738,1,1,0.86440179924844,"overlap",1.16208608137334,1.09036341911443,1.23852656540738,"GCST003720",37.301029995664,1.11,1.1,1.13,0.239199995994568,1,2016-06-20
3151,"rs2075968","alt","340","Migraine","neurological","EUR","UKBB",2857,397071,1.15798688994167,7.7064124586537e-06,1.08590246565067,1.2348564255937,0,1,0.715879998816635,"overlap",1.15798688994167,1.08590246565067,1.2348564255937,"GCST003986",27.0457574905607,1.102,1.083,1.122,0.232800006866455,1,2016-05-16
293535,"rs2651899","alt","340","Migraine","neurological","EUR","UKBB",2857,397071,1.13026274149388,6.6725826791825e-06,1.07160997084054,1.19212577296872,0,1,0.701798623645873,"overlap",1.13026274149388,1.07160997084054,1.19212577296872,"GCST002081",13.397940008672,1.09,1.07,1.11,0.430999994277954,2,2011-06-12
29469,"rs12135062","alt","340","Migraine","neurological","EUR","UKBB",2857,397071,1.04240302533438,0.199953995239523,0.978261159538947,1.11075049502975,0,0,0.233031816402762,"overlap",1.04240302533438,0.978261159538947,1.11075049502975,"GCST003720",9.39794000867204,1.05,1.04,1.07,0.229399979114532,1,2016-06-20
99839,"rs28411352","alt","714.1","Rheumatoid arthritis","musculoskeletal","EUR","UKBB",4381,363561,0.996604893940687,0.890718983283245,0.949408477532195,1.04614750987711,0,0,0.765307013288561,"PGRM_greater",0.996604893940687,0.949408477532195,1.04614750987711,"GCST002318",8.22184874961636,1.1,1.07,1.14,0.240599989891052,1,2013-12-25
99836,"rs12140275","ref","714.1","Rheumatoid arthritis","musculoskeletal","EUR","UKBB",4381,363561,0.947335056615743,0.0314185713077681,0.901780565899365,0.995190785241765,0,1,0.745690632008552,"overlap",1.05559273143802,1.00483245507249,1.1089172220103,"GCST002318",8.39794000867204,1.11,1.07,1.14,0.76010000705719,1,2013-12-25
2025,"rs4233486","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,1.03571954203647,0.0158383309060262,1.00660598703852,1.06567513363616,0,1,0.290076886424656,"overlap",1.03571954203647,1.00660598703852,1.06567513363616,"GCST004988",8.04575749056067,1.030928,1.02,1.05,0.653400003910065,1,2017-10-23
299068,"rs10915437","ref","340","Migraine","neurological","EUR","UKBB",2857,397071,0.926001673948063,0.00638253137243439,0.876230472862451,0.978599953678192,1,1,0.92474087625475,"overlap",1.07991165473432,1.02186802302756,1.14125225151463,"GCST002079",7.52287874528034,1.16,1.1,1.22,0.621900022029877,1,2013-06-23
2052,"rs79724016","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,0.932994902189146,0.0855609794723455,0.862068032483353,1.00975729839251,0,0,0.125464481412623,"overlap",1.07181721749351,0.990336986513453,1.16000125549176,"GCST004988",7.39794000867204,1.075269,1.03,1.14,0.965699970722198,1,2017-10-23
205619,"rs2970610","ref","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.953143537968831,0.445692188584387,0.842544964655811,1.07826008353497,0,0,0.117248518461504,"overlap",1.04915992205227,0.927420030909055,1.18688027577081,"GCST006803",11,1.07,1.05,1.09,0.31029999256134,2,2018-02-26
2026,"rs1707302","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,1.03922582242621,0.00840187810028298,1.00991026911914,1.06939234407371,0,1,0.291059091219568,"overlap",1.03922582242621,1.00991026911914,1.06939234407371,"GCST004988",7.52287874528034,1.041667,1.02,1.05,0.650599986314774,1,2017-10-23
2072,"rs140850326","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,0.961622260188947,0.00454027031038614,0.935980494978851,0.987966497434109,0,1,0.115176341768919,"overlap",1.03990937127798,1.01218007148739,1.06839833240606,"GCST004988",7.39794000867204,1.030928,1.01,1.05,0.497500002384186,1,2017-10-23
13346,"rs4381241","alt","189.11","Malignant neoplasm of kidney, except pelvis","neoplasms","EUR","UKBB",1031,403025,1.04973082812056,0.273781496301226,0.962340017596053,1.14505766294467,0,0,0.322779988922058,"overlap",1.04973082812056,0.962340017596053,1.14505766294467,"GCST004710",9.52287874528034,1.11,1.07,1.07,0.443000018596649,1,2017-06-09
13366,"rs13376700","alt","189.11","Malignant neoplasm of kidney, except pelvis","neoplasms","EUR","UKBB",1031,403025,1.09148441667623,0.049953552738301,1.00001614256246,1.19131900090566,0,1,0.322141449063522,"overlap",1.09148441667623,1.00001614256246,1.19131900090566,"GCST004710",9.30102999566398,1.1046,1.0704,1.1398,0.415300011634827,1,2017-06-09
214443,"rs11591147","ref","442.11","Abdominal aortic aneurysm","circulatory system","EUR","UKBB",929,398705,0.916868834079209,0.626663957005842,0.646292024193615,1.30072541117099,0,0,0.322200885614463,"overlap",1.09066854803095,0.768801771236056,1.54728816473901,"GCST011495",10.2218487496164,1.58,1.38,1.82,0.985000014305115,1,2020-09-28
82640,"rs17114036","ref","411.4","Coronary atherosclerosis","circulatory system","EUR","UKBB",20453,374656,0.876897935996651,6.03157103989984e-12,0.844682634210685,0.910341895300989,1,1,0.999998085076828,"overlap",1.14038357139413,1.09848838679381,1.18387659399965,"GCST000998",18.397940008672,1.17,1.13,1.22,0.912999987602234,2,2011-03-06
7666,"rs479445","alt","367.1","Myopia","sense organs","EUR","UKBB",1250,404787,1.03646262546,0.410215321189832,0.951777228818297,1.12868299581952,0,0,0.146860039605109,"overlap",1.03646262546,0.951777228818297,1.12868299581952,"GCST003997",12.2218487496164,1.057082,1.04,1.07,0.320100009441376,1,2016-05-16
16218,"rs12069782","ref","697","Sarcoidosis","dermatologic","EUR","UKBB",536,400950,0.687597368041202,1.52453350083286e-05,0.580255662140131,0.814796255142806,0,1,0.443059476561583,"overlap",1.45433948191041,1.22730068245679,1.72337827141875,"GCST005538",9.52287874528034,1.24,1.16,1.33,0.163200005888939,1,2015-09-15
23333,"rs12564022","alt","696.4","Psoriasis","dermatologic","EUR","UKBB",2198,396507,1.07261714494998,0.0344814571092206,1.00513203591133,1.14463324074385,1,1,0.876516699485556,"overlap",1.07261714494998,1.00513203591133,1.14463324074385,"GCST002874",8.69897000433602,1.17,1.11,1.23,0.28930002450943,1,2015-04-23
80707,"rs11805303","alt","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,1.28111100556038,3.68538714399561e-11,1.1904605437498,1.37866426332637,1,1,0.999642001699249,"overlap",1.28111100556038,1.1904605437498,1.37866426332637,"GCST000042",11.2218487496164,1.39,1.22,1.58,0.289799988269806,1,2007-06-07
251957,"rs7517847","ref","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,0.795199071403383,3.12199214133495e-11,0.743192553881755,0.85084485825111,1,1,0.999999999997063,"PGRM_greater",1.25754674013286,1.17530239538084,1.34554631202495,"GCST003044",159,1.399079,1.37,1.42,0.566399991512299,1,2015-07-20
21838,"rs11209026","ref","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,0.668412783960761,6.98079467279754e-19,0.611515701423425,0.730603725664305,1,1,1,"PGRM_greater",1.49608149933097,1.36873104375528,1.63528098734391,"GCST001725",160.096910013008,2.013,1.885,2.15,0.936100006103516,2,2008-08-31
82912,"rs11209026","ref","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,0.593425301186071,5.09361879402594e-13,0.515069490027253,0.683701121705242,1,1,0.99999999999998,"PGRM_greater",1.68513205958916,1.46262740875116,1.94148560410186,"GCST000879",64,2.66,2.36,3,0.936100006103516,2,2010-11-21
82324,"rs11209026","ref","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,0.722948150982822,6.19115142785444e-10,0.652322438725496,0.801220375050472,1,1,0.999999991383794,"PGRM_greater",1.38322506066381,1.24809606837196,1.53298421246063,"GCST000964",27.301029995664,1.74,1.57,1.92,0.936100006103516,1,2011-02-06
81124,"rs11209026","ref","715.2","Ankylosing spondylitis","musculoskeletal","EUR","UKBB",617,363561,0.824094853873013,0.0909111238848901,0.658515286904579,1.03130837155249,1,0,0.910563665492971,"PGRM_greater",1.21345254772589,0.969642085319873,1.51856763219667,"GCST000563",13.0457574905607,1.89,1.56,2.27,0.936100006103516,1,2010-01-10
228699,"rs6702599","ref","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,0.905014446300671,0.328482145072468,0.740825608177261,1.1055923809493,0,0,0.214987113571232,"overlap",1.10495473755982,0.904492484962105,1.34984534681572,"GCST011097",7.69897000433602,1.218027,1.123596,1.333333,0.179100006818771,1,2021-02-03
77607,"rs2815765","alt","476","Allergic rhinitis","respiratory","EUR","UKBB",1052,388553,1.03937900747728,0.387130095144443,0.952266760789416,1.13446018034789,0,0,0.0984956656554437,"overlap",1.03937900747728,0.952266760789416,1.13446018034789,"GCST006409",14.0457574905607,1.041667,1.03,1.05,0.622500002384186,1,2018-07-16
207406,"rs35998080","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.01048409630386,0.862788063221675,0.897761933231638,1.137359550552,0,0,0.127436058874651,"overlap",1.01048409630386,0.897761933231638,1.137359550552,"GCST007201",9.15490195998574,1.071811,1.05,1.09,0.457499980926514,1,2018-10-03
205587,"rs12129573","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.889819258938413,0.0600397573538754,0.787880458616549,1.00494726695976,0,0,0.155464560443393,"PGRM_greater",0.889819258938413,0.787880458616549,1.00494726695976,"GCST006803",14.0457574905607,1.079914,1.06,1.1,0.370100021362305,1,2018-02-26
221347,"rs12129573","alt","296.22","Major depressive disorder","psychiatric","EUR","UKBB",360,363984,0.83802077684535,0.0244038016477864,0.718492630841004,0.97743357729704,0,0,0.0663658969485235,"PGRM_greater",0.83802077684535,0.718492630841004,0.97743357729704,"GCST005839",11.397940008672,1.04,1.03,1.05,0.370100021362305,2,2018-04-26
207409,"rs10890032","ref","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.12415674781068,0.0592895852291877,0.995421114210341,1.26954147908625,0,0,0.123146012166481,"PGRM_greater",0.889555662008454,0.787685961013061,1.00459994842815,"GCST007201",9,1.070664,1.05,1.09,0.370299994945526,1,2018-10-03
98557,"rs10789369","ref","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.11327976393203,0.0801810553666879,0.987180659565778,1.25548633957812,0,0,0.196184633458853,"PGRM_greater",0.898246813063473,0.796504086484946,1.01298580995282,"GCST002149",9.39794000867204,1.095,1.07,1.12,0.388999998569489,1,2013-08-25
6625,"rs1923243","alt","340","Migraine","neurological","EUR","UKBB",2857,397071,1.00100990896785,0.970119237735357,0.949512435550185,1.0553003840031,0,0,0.235672817422732,"overlap",1.00100990896785,0.949512435550185,1.0553003840031,"GCST003986",9.69897000433602,1.049,1.034,1.065,0.476000010967255,1,2016-05-16
29459,"rs1572668","alt","340","Migraine","neurological","EUR","UKBB",2857,397071,0.997256413961416,0.918829408601898,0.945929565500763,1.05136829575751,0,0,0.11343073540359,"overlap",0.997256413961416,0.945929565500763,1.05136829575751,"GCST003720",7.69897000433602,1.04,1.02,1.05,0.477400004863739,1,2016-06-20
196417,"rs17391694","ref","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,0.899829415396054,0.0323990869541192,0.816893239452405,0.991185797246618,0,1,0.291369626978462,"overlap",1.11132174931163,1.00889258378991,1.22415017251255,"GCST001729",8.52287874528034,1.134,1.077,1.194,0.871399998664856,2,2012-11-01
82915,"rs2797685","alt","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,1.04187962008731,0.360086209500652,0.954243868256625,1.13756365522839,0,0,0.0552791981029951,"overlap",1.04187962008731,0.954243868256625,1.13756365522839,"GCST000879",8.15490195998574,1.05,1.01,1.1,0.167599976062775,1,2010-11-21
21840,"rs35675666","ref","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,0.958473978030377,0.139494545605311,0.906042017860278,1.01394013572453,0,0,0.642160708341304,"overlap",1.04332514280143,0.986251519953328,1.1037015726507,"GCST001725",15,1.112,1.07,1.156,0.829100012779236,1,2012-11-01
82318,"rs35675666","ref","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,0.972983158080913,0.418357030713532,0.910536486654215,1.03971256482841,0,0,0.089350728678536,"overlap",1.02776701908425,0.961804284980466,1.09825362811601,"GCST000964",8.30102999566398,1.08,1.02,1.15,0.829100012779236,1,2011-02-06
250849,"rs3766606","ref","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,0.967013778834696,0.460188982781956,0.884651875689845,1.05704365090162,0,0,0.305763183874854,"overlap",1.03411142828291,0.946034725384367,1.13038815321587,"GCST003044",8.30102999566398,1.106059,1.07,1.14,0.82889997959137,1,2015-07-20
77612,"rs138050288","alt","476","Allergic rhinitis","respiratory","EUR","UKBB",1052,388553,1.08437089656676,0.088,0.988941598662865,1.18900877757682,0,0,0.0929223192392286,"overlap",1.08437089656676,0.988941598662865,1.18900877757682,"GCST006409",11.1549019599857,1.04,1.03,1.05,0.290499985218048,1,2018-07-16
208051,"rs172531","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.999099053695478,0.988453396454685,0.884285914357327,1.12881920076796,0,0,0.0941447973519771,"overlap",0.999099053695478,0.884285914357327,1.12881920076796,"GCST007201",7.52287874528034,1.066325,1.04,1.09,0.327099978923798,1,2018-10-03
2041,"rs17426269","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,1.0310731709414,0.112857817951025,0.992797676649958,1.0708243067434,0,0,0.174408084316468,"overlap",1.0310731709414,0.992797676649958,1.0708243067434,"GCST004988",7.69897000433602,1.05,1.02,1.07,0.135500013828278,1,2017-10-23
30304,"rs6689470","alt","335","Multiple sclerosis","neurological","EUR","UKBB",1340,393432,1.21794471030721,0.000325371453232468,1.09378780636889,1.35619478360233,0,1,0.799978742132071,"overlap",1.21794471030721,1.09378780636889,1.35619478360233,"GCST003566",9.39794000867204,1.24,1.16,1.33,0.15310001373291,1,2016-06-17
80142,"rs11810217","alt","335","Multiple sclerosis","neurological","EUR","UKBB",1340,393432,1.15333269170395,0.00136404065538756,1.05689765475564,1.25856679856159,0,1,0.777358818737804,"overlap",1.15333269170395,1.05689765475564,1.25856679856159,"GCST001198",14.2218487496164,1.15,1.13,1.16,0.245999991893768,1,2011-08-11
85799,"rs13303010","ref","157","Pancreatic cancer","neoplasms","EUR","UKBB",659,391483,0.825953532005205,0.0482860762298534,0.683180331007569,0.998563931174294,0,1,0.497117654346529,"overlap",1.21072186418557,1.00143813408523,1.46374237461605,"GCST005434",13.0969100130081,1.26,1.19,1.35,0.101400002837181,1,2018-02-08
204746,"rs11165867","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.992174016246447,0.922510837609163,0.846903045404238,1.16236360685742,0,0,0.0916808106902089,"overlap",0.992174016246447,0.846903045404238,1.16236360685742,"GCST006803",7.39794000867204,1.071811,1.05,1.1,0.157599985599518,1,2018-02-26
171634,"rs4271249","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.08701654749594,0.166613453142213,0.965802170808986,1.22344410713039,0,0,0.125432861734946,"overlap",1.08701654749594,0.965802170808986,1.22344410713039,"GCST007201",9.52287874528034,1.074,1.05,1.1,0.58050000667572,1,2018-10-03
214845,"rs1702294","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.09885438260006,0.211353320009571,0.947847432551654,1.273919106273,0,0,0.238470222622944,"overlap",1.09885438260006,0.947847432551654,1.273919106273,"GCST007201",17,1.126,1.1,1.15,0.798500001430511,1,2018-10-03
296863,"rs1625579","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.09999768388569,0.204858916859361,0.949297169084483,1.27462184019869,0,0,0.20392438741597,"overlap",1.09999768388569,0.949297169084483,1.27462184019869,"GCST001242",10.698970004336,1.12,1.09,1.16,0.798600003123283,1,2011-09-18
204814,"rs2660304","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.10301933978698,0.193342613136056,0.951520387627829,1.27863961693691,0,0,0.203983480876882,"overlap",1.10301933978698,0.951520387627829,1.27863961693691,"GCST006803",17.698970004336,1.114827,1.09,1.14,0.798500001430511,1,2018-02-26
98553,"rs1198588","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.09295893157927,0.223724613230103,0.947142892731627,1.26122387158891,0,0,0.21364784280629,"overlap",1.09295893157927,0.947142892731627,1.26122387158891,"GCST002149",11.698970004336,1.1249,1.09,1.16,0.782100006937981,1,2013-08-25
